Name,County,Population,MedianAge,Household Income,PerCapitaIncome,UnemploymentCount,PovertyCount,PovertyRate,State,abbr,UnemployementRate,MedicialPercent,StudentDebtPercent,AutoDebtPercent,OtherPercent,MedicialAmount,StudentDebtAmount,AutoDebtAmount,OtherAmount,TotalDebt
"Grundy County, Iowa",Grundy County,12354,42.4,65170,35662,185,697,5.641897361,Iowa,IA,0.014974906999999999,,,,,,,,,
"Jackson County, Iowa",Jackson County,19409,44.6,51806,27672,475,2293,11.81410686,Iowa,IA,0.024473183,26%,17%,34%,23%,"$47,999.3 ","$31,384.1 ","$62,768.3 ","$42,460.9 ","$88,012 "
"Jones County, Iowa",Jones County,20468,43.6,58391,29653,425,1745,8.525503225,Iowa,IA,0.02076412,,,,,,,,,
"Lee County, Iowa",Lee County,34785,43.3,48266,24408,1317,5504,15.82291217,Iowa,IA,0.037861147000000005,31%,15%,25%,29%,"$57,229.9 ","$27,691.9 ","$46,153.1 ","$53,537.6 ","$99,600 "
"Mitchell County, Iowa",Mitchell County,10663,43.7,53675,27407,193,870,8.159054675,Iowa,IA,0.018099972,,,,,,,,,
"Montgomery County, Iowa",Montgomery County,10239,44.5,43674,25005,349,1653,16.144154699999998,Iowa,IA,0.03408536,,,,,,,,,
"Warren County, Iowa",Warren County,48630,38.2,71514,33013,1020,2903,5.969566111000001,Iowa,IA,0.020974707000000002,20%,21%,42%,17%,"$36,922.5 ","$38,768.6 ","$77,537.3 ","$31,384.1 ","$72,929 "
"Sac County, Iowa",Sac County,9936,45.9,53254,29502,208,913,9.188808374,Iowa,IA,0.020933977,,,,,,,,,
"Mahaska County, Iowa",Mahaska County,22301,39.7,50568,26575,646,3116,13.9724676,Iowa,IA,0.028967311000000003,26%,22%,34%,18%,"$47,999.3 ","$40,614.8 ","$62,768.3 ","$33,230.3 ","$64,855 "
"Plymouth County, Iowa",Plymouth County,25027,40.5,61316,30686,389,2251,8.994286171,Iowa,IA,0.015543213,14%,22%,29%,35%,"$25,845.8 ","$40,614.8 ","$53,537.6 ","$64,614.4 ","$69,332 "
"Buchanan County, Iowa",Buchanan County,21101,38.7,59348,30974,348,1621,7.682100374,Iowa,IA,0.016492108999999998,21%,20%,36%,23%,"$38,768.6 ","$36,922.5 ","$66,460.5 ","$42,460.9 ","$101,495 "
"Clay County, Iowa",Clay County,16387,42.2,48978,28514,289,1879,11.466406300000001,Iowa,IA,0.017635931,14%,18%,26%,42%,"$25,845.8 ","$33,230.3 ","$47,999.3 ","$77,537.3 ","$75,339 "
"Clinton County, Iowa",Clinton County,47587,42.2,50295,28091,1005,6094,12.80601845,Iowa,IA,0.021119212999999998,31%,17%,38%,14%,"$57,229.9 ","$31,384.1 ","$70,152.8 ","$25,845.8 ","$91,671 "
"Decatur County, Iowa",Decatur County,8105,36.5,41042,21110,200,1403,17.31030228,Iowa,IA,0.024676126,,,,,,,,,
"Smith County, Kansas",Smith County,3693,51.6,45357,28122,53,483,13.07879773,Kansas,KS,0.014351476,,,,,,,,,
"Grant County, Kansas",Grant County,7716,32.6,57474,26138,176,765,9.914463453,Kansas,KS,0.022809746000000002,,,,,,,,,
"Jackson County, Kansas",Jackson County,13322,41.4,53592,25920,372,1295,9.720762648,Kansas,KS,0.027923735,,,,,,,,,
"Kingman County, Kansas",Kingman County,7576,45.5,57593,30927,181,568,7.497360083999999,Kansas,KS,0.023891235,,,,,,,,,
"Logan County, Kansas",Logan County,2790,40.4,49926,28549,43,246,8.817204301,Kansas,KS,0.015412186000000001,,,,,,,,,
"Cherokee County, Kansas",Cherokee County,20501,41.4,41101,21006,494,2759,13.4578801,Kansas,KS,0.024096386,33%,15%,34%,18%,"$60,922.1 ","$27,691.9 ","$62,768.3 ","$33,230.3 ","$76,707 "
"Nemaha County, Kansas",Nemaha County,10095,40.4,53368,27438,94,1053,10.43090639,Kansas,KS,0.00931154,,,,,,,,,
"Pottawatomie County, Kansas",Pottawatomie County,23188,35.2,64410,27978,441,2207,9.517854062,Kansas,KS,0.019018458000000002,22%,20%,28%,30%,"$40,614.8 ","$36,922.5 ","$51,691.5 ","$55,383.8 ","$78,675 "
"Wyandotte County, Kansas",Wyandotte County,163227,33.7,42783,20192,6645,34641,21.22259185,Kansas,KS,0.040710177,50%,15%,24%,11%,"$92,306.3 ","$27,691.9 ","$44,307.0 ","$20,307.4 ","$98,847 "
"Butler County, Kansas",Butler County,66260,38.1,62324,28478,1487,6845,10.33051615,Kansas,KS,0.022441896,26%,17%,37%,20%,"$47,999.3 ","$31,384.1 ","$68,306.6 ","$36,922.5 ","$108,859 "
"Clay County, Kansas",Clay County,8203,43.0,55434,28115,141,757,9.228331098,Kansas,KS,0.017188833,,,,,,,,,
"Lincoln County, Kansas",Lincoln County,3121,46.6,48693,25667,95,250,8.010253124,Kansas,KS,0.030438962000000003,,,,,,,,,
"Saline County, Kansas",Saline County,55334,37.9,49728,27951,1220,6799,12.28720136,Kansas,KS,0.022047927000000002,33%,18%,31%,18%,"$60,922.1 ","$33,230.3 ","$57,229.9 ","$33,230.3 ","$83,333 "
"Sumner County, Kansas",Sumner County,23336,40.7,52695,25393,576,2691,11.53153925,Kansas,KS,0.024682892999999997,33%,16%,30%,21%,"$60,922.1 ","$29,538.0 ","$55,383.8 ","$38,768.6 ","$66,300 "
"Trego County, Kansas",Trego County,2899,49.4,55197,33233,14,136,4.691272853,Kansas,KS,0.004829251,,,,,,,,,
"Wabaunsee County, Kansas",Wabaunsee County,6918,43.4,58947,25790,150,414,5.984388552,Kansas,KS,0.021682567000000003,,,,,,,,,
"Wilson County, Kansas",Wilson County,8858,44.0,44468,25107,227,1441,16.26778054,Kansas,KS,0.025626552,,,,,,,,,
"Woodson County, Kansas",Woodson County,3178,48.6,36493,21419,88,642,20.20138452,Kansas,KS,0.027690371000000002,,,,,,,,,
"Mitchell County, Kansas",Mitchell County,6230,43.7,44591,26108,114,882,14.15730337,Kansas,KS,0.018298555,,,,,,,,,
"Ness County, Kansas",Ness County,3001,47.2,48412,30761,39,260,8.66377874,Kansas,KS,0.012995668,,,,,,,,,
"Osborne County, Kansas",Osborne County,3684,47.4,42173,26559,50,553,15.01085776,Kansas,KS,0.013572204,,,,,,,,,
"Atchison County, Kansas",Atchison County,16466,35.9,46640,25494,517,2808,17.053322,Kansas,KS,0.031398032,25%,20%,29%,26%,"$46,153.1 ","$36,922.5 ","$53,537.6 ","$47,999.3 ","$101,200 "
"Bourbon County, Kansas",Bourbon County,14757,39.3,39379,20707,143,2505,16.97499492,Kansas,KS,0.009690316,,,,,,,,,
"Finney County, Kansas",Finney County,37097,30.6,51703,23074,921,5914,15.94198992,Kansas,KS,0.024826805,37%,12%,28%,23%,"$68,306.6 ","$22,153.5 ","$51,691.5 ","$42,460.9 ","$104,558 "
"Hamilton County, Kansas",Hamilton County,2621,33.4,48160,21694,25,245,9.347577261,Kansas,KS,0.009538344,,,,,,,,,
"Kiowa County, Kansas",Kiowa County,2524,40.8,48226,24961,40,204,8.082408875,Kansas,KS,0.015847861,,,,,,,,,
"Leavenworth County, Kansas",Leavenworth County,79359,37.3,70022,30170,1528,6635,8.360740433,Kansas,KS,0.019254275,29%,17%,34%,20%,"$53,537.6 ","$31,384.1 ","$62,768.3 ","$36,922.5 ","$85,047 "
"Shawnee County, Kansas",Shawnee County,178392,38.9,54667,28584,4821,22898,12.83577739,Kansas,KS,0.027024753999999998,32%,18%,31%,19%,"$59,076.0 ","$33,230.3 ","$57,229.9 ","$35,076.4 ","$88,928 "
"Sherman County, Kansas",Sherman County,5999,38.5,52030,25653,123,969,16.15269212,Kansas,KS,0.020503417,,,,,,,,,
"Stanton County, Kansas",Stanton County,2107,39.3,42222,21062,21,225,10.67869008,Kansas,KS,0.009966777,,,,,,,,,
"Thomas County, Kansas",Thomas County,7847,36.3,52465,26718,86,827,10.53905951,Kansas,KS,0.010959601999999999,,,,,,,,,
"Meade County, Kansas",Meade County,4295,37.7,54167,25173,60,507,11.80442375,Kansas,KS,0.013969732,,,,,,,,,
"Montgomery County, Kansas",Montgomery County,33463,40.3,43977,22823,899,5686,16.9919015,Kansas,KS,0.026865492999999997,38%,11%,30%,21%,"$70,152.8 ","$20,307.4 ","$55,383.8 ","$38,768.6 ","$115,109 "
"Morris County, Kansas",Morris County,5605,47.9,50338,26569,66,538,9.598572703,Kansas,KS,0.011775201,,,,,,,,,
"Pratt County, Kansas",Pratt County,9670,39.2,53415,27063,199,1008,10.42399173,Kansas,KS,0.020579111,,,,,,,,,
"Rawlins County, Kansas",Rawlins County,2520,50.3,50893,27615,19,213,8.452380952,Kansas,KS,0.007539683,,,,,,,,,
"Rooks County, Kansas",Rooks County,5148,43.6,48352,25415,89,557,10.81973582,Kansas,KS,0.017288267,,,,,,,,,
"Anderson County, Kansas",Anderson County,7840,42.2,40986,21887,152,1049,13.38010204,Kansas,KS,0.019387755,,,,,,,,,
"Clark County, Kansas",Clark County,2089,44.2,46094,27087,16,180,8.616562949,Kansas,KS,0.007659167,,,,,,,,,
"Ellsworth County, Kansas",Ellsworth County,6331,43.7,48550,24102,85,618,9.761491076,Kansas,KS,0.013425999,,,,,,,,,
"Geary County, Kansas",Geary County,35796,26.4,46096,21583,1001,5192,14.5044139,Kansas,KS,0.027964017999999997,37%,17%,42%,4%,"$68,306.6 ","$31,384.1 ","$77,537.3 ","$7,384.5 ","$80,853 "
"Harper County, Kansas",Harper County,5746,42.5,48059,25698,99,936,16.28959276,Kansas,KS,0.017229377,,,,,,,,,
"Ford County, Kansas",Ford County,34658,31.1,49890,22053,1121,5501,15.87223729,Kansas,KS,0.032344625,,,,,,,,,
"Russell County, Kansas",Russell County,6987,48.7,48427,25686,172,945,13.52511808,Kansas,KS,0.024617146,,,,,,,,,
"Lyon County, Kansas",Lyon County,33302,32.9,42992,24307,1077,5921,17.77971293,Kansas,KS,0.0323404,33%,18%,28%,21%,"$60,922.1 ","$33,230.3 ","$51,691.5 ","$38,768.6 ","$101,400 "
"Marshall County, Kansas",Marshall County,9859,44.0,50420,27908,210,860,8.722994218,Kansas,KS,0.021300335,,,,,,,,,
"Pawnee County, Kansas",Pawnee County,6776,44.5,46224,24404,33,443,6.537780401,Kansas,KS,0.00487013,,,,,,,,,
"Allen County, Kansas",Allen County,12752,41.6,43031,23011,227,1733,13.59002509,Kansas,KS,0.017801129,,,,,,,,,
"Cheyenne County, Kansas",Cheyenne County,2677,47.8,47167,27934,21,297,11.09450878,Kansas,KS,0.007844601999999999,,,,,,,,,
"Comanche County, Kansas",Comanche County,1741,49.5,51563,28388,17,134,7.69672602,Kansas,KS,0.009764503,,,,,,,,,
"Cowley County, Kansas",Cowley County,35732,38.2,46624,23130,847,5382,15.06212918,Kansas,KS,0.023704243,35%,15%,26%,24%,"$64,614.4 ","$27,691.9 ","$47,999.3 ","$44,307.0 ","$110,660 "
"Elk County, Kansas",Elk County,2581,50.8,39405,21156,76,343,13.289422699999998,Kansas,KS,0.029445951,,,,,,,,,
"Gove County, Kansas",Gove County,2632,48.5,50817,29352,16,232,8.814589666,Kansas,KS,0.006079027,,,,,,,,,
"Franklin County, Kansas",Franklin County,25599,40.0,53167,25701,723,3098,12.10203524,Kansas,KS,0.028243291,39%,17%,30%,14%,"$71,998.9 ","$31,384.1 ","$55,383.8 ","$25,845.8 ","$57,506 "
"Harvey County, Kansas",Harvey County,34683,39.2,55687,26587,505,3746,10.80068045,Kansas,KS,0.014560446999999999,21%,19%,31%,29%,"$38,768.6 ","$35,076.4 ","$57,229.9 ","$53,537.6 ","$86,832 "
"Hodgeman County, Kansas",Hodgeman County,1875,46.8,55345,28857,29,154,8.213333333,Kansas,KS,0.015466667,,,,,,,,,
"Jewell County, Kansas",Jewell County,2963,51.9,43125,24361,30,412,13.90482619,Kansas,KS,0.010124873000000001,,,,,,,,,
"Kearny County, Kansas",Kearny County,3931,34.8,51439,24232,74,498,12.66853218,Kansas,KS,0.018824727,,,,,,,,,
"Rice County, Kansas",Rice County,9868,38.5,48333,23355,330,1501,15.21078233,Kansas,KS,0.033441427,,,,,,,,,
"Stafford County, Kansas",Stafford County,4251,42.7,47121,25941,77,591,13.90261115,Kansas,KS,0.018113385,,,,,,,,,
"McPherson County, Kansas",McPherson County,28792,40.8,56946,29508,384,2083,7.234648513,Kansas,KS,0.013337038,20%,13%,34%,33%,"$36,922.5 ","$23,999.6 ","$62,768.3 ","$60,922.1 ","$115,262 "
"Osage County, Kansas",Osage County,15894,43.4,54186,27209,547,2005,12.614823199999998,Kansas,KS,0.034415503,26%,20%,37%,17%,"$47,999.3 ","$36,922.5 ","$68,306.6 ","$31,384.1 ","$64,395 "
"Greeley County, Kansas",Greeley County,1210,48.7,47045,25775,6,136,11.23966942,Kansas,KS,0.004958678,,,,,,,,,
"Coffey County, Kansas",Coffey County,8328,44.0,58662,31679,161,925,11.10710855,Kansas,KS,0.019332373,,,,,,,,,
"Crawford County, Kansas",Crawford County,39099,32.5,38017,21207,1048,7849,20.07468222,Kansas,KS,0.026803755,33%,20%,28%,19%,"$60,922.1 ","$36,922.5 ","$51,691.5 ","$35,076.4 ","$75,925 "
"Ellis County, Kansas",Ellis County,28877,32.0,49562,29339,455,4631,16.03698445,Kansas,KS,0.015756483999999998,23%,21%,32%,24%,"$42,460.9 ","$38,768.6 ","$59,076.0 ","$44,307.0 ","$85,890 "
"Greenwood County, Kansas",Greenwood County,6227,48.6,41648,24837,113,760,12.20491408,Kansas,KS,0.01814678,,,,,,,,,
"Labette County, Kansas",Labette County,20553,41.0,45706,22841,473,3581,17.42324721,Kansas,KS,0.023013672000000002,,,,,,,,,
"Linn County, Kansas",Linn County,9602,43.6,46576,25796,254,1654,17.225578,Kansas,KS,0.026452822,,,,,,,,,
"Sedgwick County, Kansas",Sedgwick County,510484,35.0,52841,27583,14465,73900,14.47645764,Kansas,KS,0.028335854,34%,20%,32%,14%,"$62,768.3 ","$36,922.5 ","$59,076.0 ","$25,845.8 ","$80,370 "
"Seward County, Kansas",Seward County,22948,29.5,47535,21158,854,4205,18.32403695,Kansas,KS,0.037214572,,,,,,,,,
"Republic County, Kansas",Republic County,4705,50.9,43489,27121,64,537,11.41339001,Kansas,KS,0.01360255,,,,,,,,,
"Graham County, Kansas",Graham County,2561,50.8,43427,27165,21,308,12.02655213,Kansas,KS,0.008199922,,,,,,,,,
"Johnson County, Kansas",Johnson County,578797,37.3,81121,43061,11370,32267,5.5748388470000005,Kansas,KS,0.019644193,23%,19%,33%,25%,"$42,460.9 ","$35,076.4 ","$60,922.1 ","$46,153.1 ","$96,821 "
"Douglas County, Kansas",Douglas County,117806,29.2,54370,29438,3159,20437,17.34801283,Kansas,KS,0.026815272999999997,25%,24%,27%,24%,"$46,153.1 ","$44,307.0 ","$49,845.4 ","$44,307.0 ","$82,154 "
"Sheridan County, Kansas",Sheridan County,2497,44.7,56607,30165,26,119,4.765718863,Kansas,KS,0.010412495,,,,,,,,,
"Miami County, Kansas",Miami County,32976,41.7,63501,31611,741,2492,7.55701116,Kansas,KS,0.022470887999999998,27%,17%,33%,23%,"$49,845.4 ","$31,384.1 ","$60,922.1 ","$42,460.9 ","$99,818 "
"Gray County, Kansas",Gray County,6004,35.9,61220,27031,90,502,8.361092605,Kansas,KS,0.014990007,,,,,,,,,
"Wallace County, Kansas",Wallace County,1591,40.6,60000,29931,44,166,10.4336895,Kansas,KS,0.027655562999999998,,,,,,,,,
"Chase County, Kansas",Chase County,2665,45.0,42772,24469,58,323,12.12007505,Kansas,KS,0.021763602000000003,,,,,,,,,
"Stevens County, Kansas",Stevens County,5741,35.1,57500,24691,121,950,16.54763978,Kansas,KS,0.021076467999999998,,,,,,,,,
"Washington County, Kansas",Washington County,5572,46.2,47992,26927,64,523,9.386216798,Kansas,KS,0.011486001000000001,,,,,,,,,
"Wichita County, Kansas",Wichita County,2157,41.2,55109,27111,26,94,4.357904497,Kansas,KS,0.012053778000000001,,,,,,,,,
"Chautauqua County, Kansas",Chautauqua County,3425,48.7,39531,23621,97,481,14.04379562,Kansas,KS,0.028321167999999997,,,,,,,,,
"Morton County, Kansas",Morton County,2931,39.5,43813,23038,121,227,7.744796997999999,Kansas,KS,0.041282839,,,,,,,,,
"Norton County, Kansas",Norton County,5527,43.5,50673,22935,65,544,9.842590917,Kansas,KS,0.011760449,,,,,,,,,
"Reno County, Kansas",Reno County,63360,40.1,47897,25267,1561,8470,13.36805556,Kansas,KS,0.024636995,33%,14%,29%,24%,"$60,922.1 ","$25,845.8 ","$53,537.6 ","$44,307.0 ","$84,800 "
"Barton County, Kansas",Barton County,27067,39.6,46070,26264,590,4154,15.34710164,Kansas,KS,0.021797761000000002,33%,12%,29%,26%,"$60,922.1 ","$22,153.5 ","$53,537.6 ","$47,999.3 ","$108,333 "
"Cloud County, Kansas",Cloud County,9191,41.8,44199,25579,248,1041,11.32629746,Kansas,KS,0.026982917999999998,,,,,,,,,
"Doniphan County, Kansas",Doniphan County,7790,39.4,50300,24520,175,975,12.51604621,Kansas,KS,0.022464697999999998,,,,,,,,,
"Edwards County, Kansas",Edwards County,2946,44.8,50229,27966,43,289,9.809911745,Kansas,KS,0.014596062,,,,,,,,,
"Haskell County, Kansas",Haskell County,4081,36.1,53780,24141,73,537,13.15853957,Kansas,KS,0.017887773,,,,,,,,,
"Lane County, Kansas",Lane County,1702,41.5,51765,29768,32,181,10.63454759,Kansas,KS,0.01880141,,,,,,,,,
"Rush County, Kansas",Rush County,3119,47.9,43594,25983,77,204,6.540557871,Kansas,KS,0.0246874,,,,,,,,,
"Scott County, Kansas",Scott County,4981,40.5,62198,31825,147,210,4.216020878999999,Kansas,KS,0.029512146,,,,,,,,,
"Marion County, Kansas",Marion County,12087,45.0,50212,25620,233,1211,10.01902871,Kansas,KS,0.019276909,,,,,,,,,
"Neosho County, Kansas",Neosho County,16209,39.7,44402,23589,225,3356,20.70454686,Kansas,KS,0.013881177,,,,,,,,,
"Brown County, Kansas",Brown County,9736,42.2,46964,24319,162,1275,13.095727199999999,Kansas,KS,0.016639277,,,,,,,,,
"Ottawa County, Kansas",Ottawa County,5957,42.4,51797,28839,102,567,9.518213866,Kansas,KS,0.017122713,,,,,,,,,
"Phillips County, Kansas",Phillips County,5446,44.3,46806,24795,50,432,7.93242747,Kansas,KS,0.00918105,,,,,,,,,
"Riley County, Kansas",Riley County,75696,24.9,48428,26619,2100,14511,19.17010146,Kansas,KS,0.027742549,25%,22%,25%,28%,"$46,153.1 ","$40,614.8 ","$46,153.1 ","$51,691.5 ","$80,359 "
"Barber County, Kansas",Barber County,4905,43.4,52075,28840,62,772,15.73904179,Kansas,KS,0.012640163000000001,,,,,,,,,
"Decatur County, Kansas",Decatur County,2891,51.3,41230,30890,40,490,16.94915254,Kansas,KS,0.013836043000000001,,,,,,,,,
"Dickinson County, Kansas",Dickinson County,19162,41.2,49663,24434,497,2183,11.392339,Kansas,KS,0.02593675,28%,18%,35%,19%,"$51,691.5 ","$33,230.3 ","$64,614.4 ","$35,076.4 ","$60,228 "
"Jefferson County, Kansas",Jefferson County,18856,44.0,58935,27783,570,1536,8.145948238999999,Kansas,KS,0.030229105,,,,,,,,,
"Harrison County, Kentucky",Harrison County,18630,41.8,44620,22497,584,2992,16.06011809,Kentucky,KY,0.031347289,,,,,,,,,
"Butler County, Kentucky",Butler County,12735,41.2,39362,21787,294,2731,21.44483706,Kentucky,KY,0.023085984,,,,,,,,,
"Trimble County, Kentucky",Trimble County,8697,41.9,50998,26542,451,1302,14.97067954,Kentucky,KY,0.051856962,,,,,,,,,
"Edmonson County, Kentucky",Edmonson County,12063,43.1,41114,21851,474,2387,19.78778082,Kentucky,KY,0.039293708,,,,,,,,,
"Hickman County, Kentucky",Hickman County,4625,48.3,38036,19764,152,658,14.22702703,Kentucky,KY,0.032864865,,,,,,,,,
"Bracken County, Kentucky",Bracken County,8330,40.7,40458,22433,286,1765,21.18847539,Kentucky,KY,0.034333733,,,,,,,,,
"Lyon County, Kentucky",Lyon County,8268,49.2,50268,27098,100,967,11.69569424,Kentucky,KY,0.012094823000000001,,,,,,,,,
"Nelson County, Kentucky",Nelson County,45131,38.9,55182,28156,1337,5105,11.31151537,Kentucky,KY,0.02962487,34%,18%,30%,18%,"$62,768.3 ","$33,230.3 ","$55,383.8 ","$33,230.3 ","$81,422 "
"Wayne County, Kentucky",Wayne County,20692,42.0,33715,17627,785,4724,22.83007926,Kentucky,KY,0.037937367,,,,,,,,,
"Lewis County, Kentucky",Lewis County,13565,42.1,32054,19346,342,3487,25.70586067,Kentucky,KY,0.025211942,,,,,,,,,
"Marion County, Kentucky",Marion County,19335,39.7,40005,21823,820,3406,17.61572278,Kentucky,KY,0.042410137,,,,,,,,,
"Trigg County, Kentucky",Trigg County,14286,45.5,47259,26224,665,2213,15.49069019,Kentucky,KY,0.046549069000000005,,,,,,,,,
"Woodford County, Kentucky",Woodford County,25817,42.3,60604,31208,511,3680,14.25417361,Kentucky,KY,0.01979316,27%,15%,30%,28%,"$49,845.4 ","$27,691.9 ","$55,383.8 ","$51,691.5 ","$107,993 "
"Boone County, Kentucky",Boone County,127682,37.1,72731,33553,3346,9571,7.495966542000001,Kentucky,KY,0.02620573,28%,21%,38%,13%,"$51,691.5 ","$38,768.6 ","$70,152.8 ","$23,999.6 ","$86,095 "
"Leslie County, Kentucky",Leslie County,10648,41.9,27861,15112,473,3572,33.54620586,Kentucky,KY,0.044421487999999995,,,,,,,,,
"Jessamine County, Kentucky",Jessamine County,51667,37.4,55450,28195,1775,8947,17.31666247,Kentucky,KY,0.034354617000000004,42%,17%,30%,11%,"$77,537.3 ","$31,384.1 ","$55,383.8 ","$20,307.4 ","$103,312 "
"Knox County, Kentucky",Knox County,31424,39.7,26061,15869,1120,10583,33.67808045,Kentucky,KY,0.035641547999999995,52%,12%,21%,15%,"$95,998.5 ","$22,153.5 ","$38,768.6 ","$27,691.9 ","$143,542 "
"Lawrence County, Kentucky",Lawrence County,15844,40.9,32703,18885,431,3839,24.22999243,Kentucky,KY,0.027202727000000003,,,,,,,,,
"Letcher County, Kentucky",Letcher County,23011,41.8,30293,18085,978,6946,30.18556343,Kentucky,KY,0.042501412,,,,,,,,,
"Livingston County, Kentucky",Livingston County,9288,45.8,43472,24464,254,1488,16.02067183,Kentucky,KY,0.027347115,,,,,,,,,
"McCracken County, Kentucky",McCracken County,65285,42.1,42894,29881,1494,10861,16.63628705,Kentucky,KY,0.022884277,37%,15%,22%,26%,"$68,306.6 ","$27,691.9 ","$40,614.8 ","$47,999.3 ","$103,287 "
"Pike County, Kentucky",Pike County,61586,41.9,32972,20576,2458,15957,25.91010944,Kentucky,KY,0.039911668,47%,13%,29%,11%,"$86,767.9 ","$23,999.6 ","$53,537.6 ","$20,307.4 ","$92,392 "
"Shelby County, Kentucky",Shelby County,45831,38.8,63171,30240,1025,5527,12.05952303,Kentucky,KY,0.022364775,38%,18%,28%,16%,"$70,152.8 ","$33,230.3 ","$51,691.5 ","$29,538.0 ","$118,422 "
"Whitley County, Kentucky",Whitley County,36027,37.0,34103,18463,1301,8569,23.78493907,Kentucky,KY,0.036111805,50%,15%,25%,10%,"$92,306.3 ","$27,691.9 ","$46,153.1 ","$18,461.3 ","$95,260 "
"Anderson County, Kentucky",Anderson County,22017,40.5,51681,24991,695,2617,11.886269699999998,Kentucky,KY,0.031566517,32%,15%,26%,27%,"$59,076.0 ","$27,691.9 ","$47,999.3 ","$49,845.4 ","$81,867 "
"Breckinridge County, Kentucky",Breckinridge County,19991,43.3,44057,20735,842,3466,17.33780201,Kentucky,KY,0.04211895400000001,,,,,,,,,
"Floyd County, Kentucky",Floyd County,37447,41.4,31196,18366,1456,11304,30.18666382,Kentucky,KY,0.038881619,56%,11%,27%,6%,"$103,383.0 ","$20,307.4 ","$49,845.4 ","$11,076.8 ","$107,491 "
"Franklin County, Kentucky",Franklin County,49969,40.7,53539,28001,1831,6289,12.585803199999999,Kentucky,KY,0.036642718,42%,18%,21%,19%,"$77,537.3 ","$33,230.3 ","$38,768.6 ","$35,076.4 ","$108,561 "
"Kenton County, Kentucky",Kenton County,163987,36.9,58674,30195,4620,20819,12.69551855,Kentucky,KY,0.028172965,32%,20%,31%,17%,"$59,076.0 ","$36,922.5 ","$57,229.9 ","$31,384.1 ","$90,355 "
"McCreary County, Kentucky",McCreary County,17748,39.2,19264,11492,844,6628,37.34505296,Kentucky,KY,0.047554654,,,,,,,,,
"Madison County, Kentucky",Madison County,88376,34.0,46674,23733,3089,15983,18.08522676,Kentucky,KY,0.034952928,42%,22%,30%,6%,"$77,537.3 ","$40,614.8 ","$55,383.8 ","$11,076.8 ","$77,882 "
"Magoffin County, Kentucky",Magoffin County,12783,42.0,29578,17279,429,3603,28.18587186,Kentucky,KY,0.033560197,,,,,,,,,
"Metcalfe County, Kentucky",Metcalfe County,9990,43.1,35594,18449,237,2275,22.77277277,Kentucky,KY,0.023723723999999998,,,,,,,,,
"Owsley County, Kentucky",Owsley County,4497,41.8,22736,16582,177,1451,32.26595508,Kentucky,KY,0.039359572999999995,,,,,,,,,
"Rowan County, Kentucky",Rowan County,24392,30.7,36411,19032,473,5686,23.31092161,Kentucky,KY,0.019391604,48%,20%,19%,13%,"$88,614.0 ","$36,922.5 ","$35,076.4 ","$23,999.6 ","$69,220 "
"Simpson County, Kentucky",Simpson County,17881,39.8,44989,22663,421,3028,16.93417594,Kentucky,KY,0.023544544,,,,,,,,,
